-36.2205,141.7162
-40.1114,158.6614
-37.4703,148.5553
-38.0969,147.4918
-37.3592,162.4706
-38.8251,161.4464
-35.6906,147.9957
-36.2468,141.5306
-27.1718,147.9144
-23.4261,149.7797
-27.1433,142.9550
-34.6830,132.2480
-35.8376,130.0557
-33.9791,127.0234
-9.4357,-183.1671
-22.2707,50.3757
-35.6544,148.1774
-36.2788,147.1376
-32.5521,149.2017
-36.2205,141.7162
-35.6617,129.9466
-40.1114,158.6614
-73.6607,-90.7122
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-32.5521,149.2017
-36.2205,141.7162
-40.1114,158.6614
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-37.5190,149.1909
-38.1512,148.1316
-34.4114,150.2068
-38.1375,142.5650
-37.3543,162.4298
-34.6830,132.2480
-35.8376,130.0557
-37.4703,148.5553
-38.0969,147.4918
-0.3505,198.5592
-27.1718,147.9144
-23.4261,149.7797
1.7421,192.4840
-22.2707,50.3757
-35.6544,148.1774
-36.2788,147.1376
-36.2205,141.7162
-36.3247,141.7204
-40.1114,158.6614
-53.6745,78.0054
-9.4357,-183.1671
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-36.2205,141.7162
-36.3247,141.7204
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-35.6906,147.9957
-30.6176,152.1330
-31.2743,151.1798
-34.6830,132.2480
-35.8376,130.0557
-33.9791,127.0234
-34.0841,127.0088
-34.6830,132.2480
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-37.3592,162.4706
-37.3543,162.4298
2.5780,192.5562
1.7421,192.4840
-37.4703,148.5553
-38.0969,147.4918
-37.3592,162.4706
-35.6544,148.1774
-32.0833,115.8333
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-34.6830,132.2480
-35.8376,130.0557
-33.9791,127.0234
-22.2707,50.3757
-35.6544,148.1774
-36.2788,147.1376
-32.5521,149.2017
-36.2205,141.7162
-35.6617,129.9466
-40.1114,158.6614
-73.6607,-90.7122
-35.6544,148.1774
-36.2788,147.1376
-37.7397,145.1454
-37.6563,145.1455
-32.5521,149.2017
-35.6617,129.9466
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-37.3543,162.4298
0.2927,144.4340
-32.0833,115.8333
-0.3505,198.5592
-35.6906,147.9957
-38.0969,147.4918
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-26.5378,148.8605
-27.1718,147.9144
-32.0833,115.8333
-32.0833,115.8333
-35.6544,148.1774
-36.2788,147.1376
-32.5521,149.2017
-36.2205,141.7162
-35.6617,129.9466
-35.6617,129.9466
-40.1114,158.6614
-53.6745,78.0054
-35.6544,148.1774
-36.2788,147.1376
-37.7397,145.1454
-37.6563,145.1455
-32.5521,149.2017
-36.3247,141.7204
-40.1114,158.6614
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-37.6904,130.4614
-37.3543,162.4298
0.2927,144.4340
-37.3592,162.4706
0.5225,144.6962
-32.0833,115.8333
-37.4703,148.5553
-38.0969,147.4918
-38.0531,141.9311
-35.6544,148.1774
-35.6906,147.9957
-26.5378,148.8605
-27.1718,147.9144
0.2927,144.4340
-0.3505,198.5592
-9.4357,-183.1671
-35.6544,148.1774
-36.2788,147.1376
-36.2205,141.7162
-35.6617,129.9466
-40.1114,158.6614
-53.6745,78.0054
-9.4357,-183.1671
-0.0754,-168.6457
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-32.0833,115.8333
-37.3592,162.4706
-37.3543,162.4298
-2.1217,213.6557
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-37.4703,148.5553
-38.0969,147.4918
-38.0531,141.9311
-9.1593,122.8287
-27.1718,147.9144
-23.4261,149.7797
-9.4357,-183.1671
-0.0754,-168.6457
-35.6544,148.1774
-36.2788,147.1376
-32.5521,149.2017
-36.2205,141.7162
-35.6617,129.9466
-40.1114,158.6614
-0.0754,-168.6457
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-32.5521,149.2017
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-37.3592,162.4706
-37.3543,162.4298
-2.1217,213.6557
-37.4703,148.5553
-38.0969,147.4918
-38.0531,141.9311
-7.5675,177.9555
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-27.1433,142.9550
-0.0754,-168.6457
-35.6544,148.1774
-36.2788,147.1376
-36.2205,141.7162
-40.1114,158.6614
-53.6745,78.0054
-35.6544,148.1774
-40.1114,158.6614
-0.0754,-168.6457
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-40.1114,158.6614
-40.3273,159.4888
-31.2743,151.1798
-37.3592,162.4706
-37.3543,162.4298
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-9.1031,122.1397
-2.1217,213.6557
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.0969,147.4918
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-37.3592,162.4706
-0.1210,-168.7661
-36.3127,146.9950
-37.6879,144.9995
-40.1609,158.5178
-53.5782,77.8484
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-36.2788,147.1376
-32.5521,149.2017
-35.6617,129.9466
-40.1114,158.6614
-53.6745,78.0054
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-37.5313,144.8542
-32.5521,149.2017
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-37.5625,144.6667
-40.1661,158.4750
-30.6176,152.1330
-31.2743,151.1798
-32.0833,115.8333
-32.0833,115.8333
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-37.3543,162.4298
-9.4843,-183.2840
-0.1210,-168.7661
-36.3127,146.9950
-37.6879,144.9995
-40.1609,158.5178
-53.5782,77.8484
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.0969,147.4918
-2.1217,213.6557
-32.0833,115.8333
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-26.5191,132.1848
-36.2788,147.1376
-32.5521,149.2017
-40.1114,158.6614
-53.6745,78.0054
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-32.5521,149.2017
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-31.2743,151.1798
-34.6686,162.2034
-37.3543,162.4298
-40.1114,158.6614
-37.3592,162.4706
-37.6880,144.9578
-37.4703,148.5553
-38.0969,147.4918
-38.0531,141.9311
-2.1217,213.6557
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-27.1433,142.9550
-32.0833,115.8333
-35.3780,132.2500
-38.0177,242.2864
-9.4357,-183.1671
-36.2788,147.1376
-32.5521,149.2017
-40.1114,158.6614
-35.6544,148.1774
-36.2788,147.1376
-37.7397,145.1454
-37.6563,145.1455
-32.5521,149.2017
-40.1114,158.6614
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-37.3543,162.4298
-9.1593,122.8287
-6.9382,107.6388
11.8602,126.8440
-32.0833,115.8333
-37.4703,148.5553
-38.0969,147.4918
-38.0531,141.9311
-37.3592,162.4706
-62.4676,16.0585
11.8602,126.8440
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-9.4357,-183.1671
-59.3748,17.7719
-36.2788,147.1376
-32.5521,149.2017
-35.6617,129.9466
-40.1114,158.6614
-9.4357,-183.1671
-36.2788,147.1376
-37.6563,145.1455
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-32.0833,115.8333
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-37.6904,130.4614
-37.3543,162.4298
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-37.6904,130.4614
-38.0177,242.2864
-6.8545,106.9602
11.8602,126.8440
-40.1114,158.6614
-38.0969,147.4918
-38.0531,141.9311
-9.1593,122.8287
-32.0833,115.8333
-38.0177,242.2864
-11.6065,122.6280
-27.1718,147.9144
-23.4261,149.7797
11.8602,126.8440
-9.4357,-183.1671
-36.2788,147.1376
-32.5521,149.2017
-40.1114,158.6614
-36.2788,147.1376
-37.7397,145.1454
-37.6563,145.1455
-32.5521,149.2017
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-34.1702,133.3700
-34.6830,132.2480
-35.8376,130.0557
-33.9791,127.0234
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-37.3592,162.4706
-37.3543,162.4298
-38.0177,242.2864
-32.0833,115.8333
-37.4703,148.5553
-38.0969,147.4918
-38.0177,242.2864
11.8602,126.8440
-40.1661,158.4750
-37.3592,162.4706
-27.1718,147.9144
-38.0177,242.2864
-9.4357,-183.1671
-36.2788,147.1376
-40.1114,158.6614
-9.4357,-183.1671
-36.2788,147.1376
-37.7397,145.1454
-37.6563,145.1455
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-31.2743,151.1798
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-37.3543,162.4298
-9.1593,122.8287
11.8602,126.8440
-38.0177,242.2864
-11.6065,122.6280
-40.1114,158.6614
-34.9686,133.0793
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-27.1718,147.9144
-23.4261,149.7797
-27.1433,142.9550
-34.1702,133.3700
-34.6830,132.2480
-33.9791,127.0234
-32.0625,115.8750
-9.4357,-183.1671
-36.2788,147.1376
-32.5521,149.2017
-40.1114,158.6614
-53.6745,78.0054
-9.4357,-183.1671
-36.2788,147.1376
-37.6563,145.1455
-32.5521,149.2017
-36.2205,141.7162
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-40.1661,158.4750
-30.6176,152.1330
-31.2743,151.1798
-32.0833,115.8333
-32.0833,115.8333
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-37.3592,162.4706
-37.3543,162.4298
-38.0177,242.2864
-34.9686,133.0793
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-38.0969,147.4918
-9.1593,122.8287
-32.0833,115.8333
-37.3592,162.4706
-38.0177,242.2864
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-27.1433,142.9550
-36.2788,147.1376
-37.0844,130.6213
-40.1114,158.6614
-53.6745,78.0054
-9.4357,-183.1671
-22.2707,50.3757
-36.2788,147.1376
-37.6563,145.1455
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-39.1081,131.1654
-37.3543,162.4298
-38.0177,242.2864
-32.0833,115.8333
-9.1031,122.1397
-34.9686,133.0793
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-37.4703,148.5553
-38.0969,147.4918
-38.0177,242.2864
-40.1114,158.6614
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-34.9686,133.0793
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-38.0177,242.2864
-36.2788,147.1376
-37.5042,144.0000
-35.6617,129.9466
-37.0844,130.6213
-40.1114,158.6614
-53.6745,78.0054
-49.4025,80.6170
-9.4357,-183.1671
-36.2788,147.1376
-37.5042,144.0000
-37.6563,145.1455
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-37.6904,130.4614
-39.1081,131.1654
-37.3543,162.4298
-9.1593,122.8287
-37.3592,162.4706
-38.0177,242.2864
-45.5324,247.0431
-32.0833,115.8333
-37.4703,148.5553
-38.0969,147.4918
-37.3592,162.4706
0.2927,144.4340
-26.5378,148.8605
-27.1718,147.9144
-28.4193,145.0600
-28.5645,146.1082
-23.4261,149.7797
-38.0177,242.2864
-36.2788,147.1376
-32.5521,149.2017
-37.0844,130.6213
-40.1114,158.6614
-9.4357,-183.1671
-73.6607,-90.7122
-36.2788,147.1376
-37.6563,145.1455
-32.5521,149.2017
-36.2205,141.7162
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-32.0833,115.8333
-64.6529,91.9798
-34.9686,133.0793
-35.4759,131.9448
-36.3202,128.6442
-36.6202,129.7269
-34.7451,126.6750
-38.0177,242.2864
-2.1217,213.6557
-37.4703,148.5553
-38.0969,147.4918
-9.1593,122.8287
-32.0833,115.8333
-38.0177,242.2864
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-23.4261,149.7797
-27.1433,142.9550
-34.9686,133.0793
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-37.3592,162.4706
-1.0046,215.3391
0.5225,144.6962
-9.4357,-183.1671
-36.2788,147.1376
-32.5521,149.2017
-35.6617,129.9466
-37.0844,130.6213
-40.1114,158.6614
-53.6745,78.0054
-43.7455,-113.7584
-9.4357,-183.1671
-22.2707,50.3757
-36.2788,147.1376
-37.6563,145.1455
-36.2205,141.7162
-37.0844,130.6213
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-39.1081,131.1654
-38.0177,242.2864
-32.0833,115.8333
-38.0969,147.4918
-38.0177,242.2864
-2.1217,213.6557
-37.5190,149.1909
-38.1512,148.1316
-34.4114,150.2068
-38.1375,142.5650
-39.1081,131.1654
-37.3592,162.4706
-9.5710,218.2748
-26.5378,148.8605
-27.1718,147.9144
-28.5645,146.1082
-38.0177,242.2864
0.5225,144.6962
-9.4357,-183.1671
-36.2788,147.1376
-32.5521,149.2017
-40.1114,158.6614
-53.6745,78.0054
-9.4357,-183.1671
-73.6607,-90.7122
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-32.5521,149.2017
-36.2205,141.7162
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-37.3543,162.4298
0.2927,144.4340
-34.9686,133.0793
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-9.5710,218.2748
-32.0833,115.8333
-38.0969,147.4918
-38.0531,141.9311
-38.0177,242.2864
-2.1217,213.6557
-27.1718,147.9144
-28.5645,146.1082
0.5225,144.6962
0.2927,144.4340
-9.5710,218.2748
-9.4357,-183.1671
-36.2788,147.1376
-32.5521,149.2017
-40.1114,158.6614
-53.6745,78.0054
-11.1001,-141.4483
-73.6607,-90.7122
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-32.5521,149.2017
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-35.6906,147.9957
-32.5894,149.0264
-40.1661,158.4750
-31.2743,151.1798
-32.7150,149.3691
-34.1702,133.3700
-34.6830,132.2480
-33.9791,127.0234
-35.3780,132.2500
-37.5190,149.1909
-38.1512,148.1316
-34.4114,150.2068
-38.1375,142.5650
-38.2417,142.5703
-37.3543,162.4298
-38.0177,242.2864
-35.6544,148.1774
-40.1114,158.6614
-34.9686,133.0793
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-37.4703,148.5553
-4.8001,213.2111
-9.5710,218.2748
-35.3780,132.2500
-37.5190,149.1909
-38.1512,148.1316
-34.4114,150.2068
-38.1375,142.5650
-38.0177,242.2864
-27.1718,147.9144
-23.4261,149.7797
-34.9686,133.0793
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-2.1217,213.6557
-9.4357,-183.1671
-36.2788,147.1376
-32.5521,149.2017
-37.0844,130.6213
-40.1114,158.6614
-53.6745,78.0054
-73.6607,-90.7122
-35.6544,148.1774
-36.2788,147.1376
-37.6563,145.1455
-32.5521,149.2017
-36.2205,141.7162
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-32.7150,149.3691
-37.3543,162.4298
-38.0177,242.2864
0.2927,144.4340
-9.5710,218.2748
-37.3592,162.4706
-9.1031,122.1397
-39.2725,159.5423
-32.5894,149.0264
-40.1661,158.4750
-38.0531,141.9311
-9.5710,218.2748
-2.1535,208.3084
-27.1718,147.9144
-28.5645,146.1082
-23.4261,149.7797
-27.1433,142.9550
-35.3780,132.2500
-38.0177,242.2864
-9.4357,-183.1671
-35.6544,148.1774
-36.2788,147.1376
-36.5376,148.0388
-37.0844,130.6213
-40.1114,158.6614
-53.6745,78.0054
-9.4357,-183.1671
-22.2707,50.3757
6.0004,-148.3024
-35.6544,148.1774
-36.2788,147.1376
-36.5376,148.0388
-37.6563,145.1455
-36.2205,141.7162
-37.0844,130.6213
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-30.6176,152.1330
-31.2743,151.1798
-32.7150,149.3691
-37.5190,149.1909
-38.1512,148.1316
-38.1375,142.5650
-38.2417,142.5703
-39.1081,131.1654
-4.8001,213.2111
-37.3592,162.4706
-38.0177,242.2864
-9.1031,122.1397
0.2927,144.4340
-32.5521,149.2017
-40.1114,158.6614
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-41.1729,66.8125
-38.0969,147.4918
-38.0531,141.9311
-1.6061,207.1221
-1.8735,207.2686
-2.1694,207.2596
-32.5894,149.0264
-40.1661,158.4750
-27.1718,147.9144
-28.5645,146.1082
-30.8214,158.4281
-5.0008,113.9525
-35.4759,131.9448
-36.6202,129.7269
-34.7451,126.6750
-41.1729,66.8125
-2.1535,208.3084
-9.4357,-183.1671
-36.2788,147.1376
-32.5521,149.2017
-37.0844,130.6213
-40.1114,158.6614
-9.4357,-183.1671
-22.2707,50.3757
-73.6607,-90.7122
-36.2788,147.1376
-37.6563,145.1455
-32.5521,149.2017
-36.2205,141.7162
-40.1114,158.6614
-40.4200,159.0509
-40.3273,159.4888
-31.2743,151.1798
-32.7150,149.3691
-27.4896,152.9792
-31.3797,146.0534
-4.8001,213.2111
-37.3592,162.4706
-37.3543,162.4298
-38.0177,242.2864
-1.3920,206.8986
-1.8652,207.0952
-9.1031,122.1397
-7.5675,177.9555
-38.1512,148.1316
-34.4114,150.2068
-38.1375,142.5650
-39.1081,131.1654
-9.1593,122.8287
-66.9419,216.2644
-38.1512,148.1316
-34.4114,150.2068
-38.1375,142.5650
-39.1081,131.1654
-38.0177,242.2864
-2.1217,213.6557
-1.8735,207.2686
-27.1718,147.9144
-28.5645,146.1082
-23.4261,149.7797
-30.8214,158.4281
-9.4357,-183.1671
-36.2788,147.1376
-32.5521,149.2017
-37.0844,130.6213
-40.1114,158.6614
-53.6745,78.0054
-49.4025,80.6170
-9.4357,-183.1671
-22.2707,50.3757
6.0004,-148.3024
-36.2788,147.1376
